id,NC_mice,NC_rats,MC_mice,MC_rats
33778,12.709826,3.634804,10.941204,2.921421
33779,12.709675,3.634788,10.938657,2.921293
33780,12.709544,3.634783,10.938522,2.92128
33781,12.709451,3.634767,10.937866,2.921272
33782,12.709333,3.634729,10.937824,2.921173
33783,12.70863,3.634558,10.937473,2.92092
33784,12.708555,3.634544,10.937425,2.920822
33785,12.708196,3.634421,10.936841,2.920811
33786,12.708152,3.634341,10.936136,2.92075
33787,12.708006,3.63416,10.935822,2.920368
33788,12.707978,3.633911,10.935008,2.920174
33789,12.707929,3.633857,10.93464,2.920081
33790,12.707609,3.633851,10.934511,2.919911
33791,12.707226,3.633799,10.933617,2.919643
33792,12.706881,3.633752,10.933172,2.919634
33793,12.706822,3.633752,10.93302,2.919403
33794,12.706616,3.633711,10.93253,2.919277
33795,12.706185,3.633688,10.932442,2.919229
33796,12.70566,3.633617,10.932412,2.919125
33797,12.705635,3.633588,10.932129,2.918703
33798,12.705278,3.633583,10.931888,2.918593
33799,12.705123,3.633487,10.931425,2.918367
33800,12.704857,3.63348,10.931117,2.918228
33801,12.704764,3.633461,10.931099,2.918158
33802,12.704412,3.633458,10.930887,2.918102
33803,12.703947,3.633436,10.930804,2.917937
33804,12.703537,3.633424,10.930733,2.917814
33805,12.702785,3.63332,10.930712,2.917439
33806,12.702563,3.633287,10.930007,2.917293
33807,12.70147,3.633077,10.929022,2.917187
33808,12.701394,3.632875,10.92902,2.917066
33809,12.700952,3.632799,10.928839,2.916856
33810,12.700519,3.632793,10.92874,2.916662
33811,12.700011,3.632701,10.928129,2.916501
33812,12.698537,3.632576,10.928125,2.916419
33813,12.698409,3.632404,10.927323,2.916069
33814,12.698249,3.632273,10.927038,2.915868
33815,12.697963,3.632263,10.927019,2.915546
33816,12.697326,3.632257,10.925886,2.915542
33817,12.696953,3.632052,10.925393,2.91551
33818,12.696656,3.632004,10.925345,2.915282
33819,12.696462,3.631978,10.925254,2.915174
33820,12.696071,3.631739,10.925211,2.915153
33821,12.695885,3.631643,10.924557,2.915092
33822,12.695776,3.631555,10.924536,2.915066
33823,12.69539,3.631421,10.924452,2.91497
33824,12.695225,3.631421,10.924381,2.914886
33825,12.695197,3.631411,10.92384,2.914829
33826,12.695196,3.631391,10.923349,2.914615
33827,12.695192,3.631368,10.923034,2.914436
33828,12.694655,3.631322,10.922755,2.914021
33829,12.694146,3.631188,10.922494,2.913641
33830,12.694044,3.631111,10.922425,2.913604
33831,12.693997,3.630992,10.922081,2.912955
33832,12.693863,3.630978,10.921957,2.912821
33833,12.693812,3.630728,10.921702,2.912636
33834,12.693511,3.630675,10.921659,2.912467
33835,12.693265,3.630585,10.921551,2.912277
33836,12.693221,3.630465,10.92136,2.91225
33837,12.693106,3.630437,10.920687,2.912153
33838,12.691897,3.630316,10.920465,2.911752
33839,12.691871,3.630257,10.919975,2.911738
33840,12.691782,3.6302,10.919858,2.911324
33841,12.691722,3.630191,10.919827,2.911125
33842,12.691437,3.630091,10.919548,2.910977
33843,12.691349,3.630076,10.919454,2.910622
33844,12.690974,3.630075,10.919274,2.910609
33845,12.690943,3.629998,10.91921,2.910253
33846,12.690842,3.629961,10.919202,2.910161
33847,12.690707,3.629948,10.919043,2.909589
33848,12.690443,3.629894,10.9189,2.909431
33849,12.690372,3.629858,10.918734,2.909427
33850,12.690304,3.62981,10.918684,2.909339
33851,12.690205,3.629794,10.918501,2.909323
33852,12.68997,3.629749,10.917999,2.909195
33853,12.689586,3.629672,10.917986,2.909014
33854,12.688973,3.629651,10.917524,2.908813
33855,12.688807,3.629587,10.9174,2.908706
33856,12.688804,3.62958,10.916834,2.908529
33857,12.688803,3.62954,10.91605,2.90814
33858,12.68859,3.629525,10.915525,2.907995
33859,12.687723,3.629509,10.915409,2.907984
33860,12.687636,3.629485,10.915233,2.907808
33861,12.687574,3.629472,10.914337,2.907693
33862,12.687424,3.629387,10.914305,2.907688
33863,12.687347,3.629233,10.913995,2.907682
33864,12.687078,3.62917,10.91387,2.90741
33865,12.686577,3.629119,10.913608,2.907402
33866,12.686232,3.629091,10.913334,2.907367
33867,12.685962,3.628993,10.913123,2.907318
33868,12.685809,3.628965,10.912219,2.907139
33869,12.685779,3.628948,10.912017,2.90699
33870,12.685645,3.628873,10.911994,2.906963
33871,12.685485,3.628841,10.910212,2.906919
33872,12.685298,3.62882,10.910094,2.906501
33873,12.685267,3.628776,10.909636,2.906323
33874,12.684094,3.628773,10.90944,2.906219
33875,12.682952,3.62869,10.909284,2.905987
33876,12.682784,3.628678,10.90908,2.905865
33877,12.682572,3.628438,10.908937,2.905864
33878,12.682389,3.628422,10.908723,2.905863
33879,12.681913,3.628421,10.908561,2.905481
33880,12.681618,3.628283,10.908383,2.905397
33881,12.681254,3.628267,10.907977,2.90539
33882,12.680995,3.6282,10.907781,2.905312
33883,12.68072,3.628199,10.907684,2.905308
33884,12.680638,3.628156,10.907519,2.905115
33885,12.680401,3.628011,10.907498,2.90495
33886,12.680385,3.628008,10.907497,2.904893
33887,12.679922,3.62792,10.906994,2.904879
33888,12.679756,3.627674,10.906912,2.904789
33889,12.67922,3.627629,10.906245,2.904758
33890,12.679205,3.627528,10.906212,2.90427
33891,12.678972,3.627526,10.90617,2.904141
33892,12.678392,3.627465,10.905988,2.904067
33893,12.677019,3.627426,10.905909,2.903811
33894,12.676768,3.627375,10.905422,2.903701
33895,12.676479,3.627365,10.905416,2.903464
33896,12.676422,3.627344,10.905038,2.903181
33897,12.676139,3.627206,10.90437,2.903031
33898,12.676029,3.627106,10.904184,2.903
33899,12.675564,3.627082,10.904057,2.902836
33900,12.675546,3.627051,10.903714,2.90282
33901,12.675308,3.626941,10.903501,2.90229
33902,12.675224,3.626908,10.903314,2.902092
33903,12.674932,3.626833,10.903088,2.901909
33904,12.674532,3.626806,10.90307,2.901829
33905,12.674346,3.62678,10.902983,2.90181
33906,12.674286,3.626759,10.901619,2.901754
33907,12.674107,3.62675,10.901196,2.901622
33908,12.674035,3.626725,10.900027,2.901619
33909,12.67356,3.626619,10.90002,2.901617
33910,12.673222,3.626556,10.899897,2.901518
33911,12.672756,3.626553,10.899808,2.901419
33912,12.67268,3.626533,10.898946,2.901272
33913,12.67245,3.626469,10.897803,2.900969
33914,12.672395,3.62645,10.897558,2.900641
33915,12.67209,3.626335,10.897558,2.90062
33916,12.671873,3.626296,10.897515,2.900445
33917,12.67175,3.626207,10.896996,2.900436
33918,12.671522,3.626186,10.896132,2.900243
33919,12.671032,3.626167,10.895666,2.900212
33920,12.67099,3.626117,10.894881,2.900093
33921,12.670499,3.626055,10.894572,2.899708
33922,12.670143,3.625997,10.89428,2.899568
33923,12.670125,3.625986,10.893983,2.899243
33924,12.669889,3.625928,10.893788,2.899074
33925,12.66904,3.625828,10.893684,2.898682
33926,12.668842,3.625766,10.89284,2.898676
33927,12.668834,3.625624,10.892803,2.89852
33928,12.668808,3.625606,10.892541,2.898418
33929,12.668634,3.625458,10.891417,2.898374
33930,12.667685,3.625368,10.891209,2.898047
33931,12.667496,3.62528,10.891094,2.897995
33932,12.667441,3.625258,10.891039,2.897715
33933,12.667181,3.625222,10.890996,2.897594
33934,12.666078,3.625106,10.889893,2.89745
33935,12.665943,3.62508,10.889774,2.897233
33936,12.665897,3.62504,10.889083,2.897115
33937,12.665362,3.624906,10.888957,2.896827
33938,12.665295,3.624827,10.888706,2.896548
33939,12.664922,3.624812,10.888658,2.89645
33940,12.664763,3.6248,10.88797,2.896306
33941,12.664751,3.624507,10.887678,2.896163
33942,12.6645,3.624457,10.887369,2.896124
33943,12.664389,3.624439,10.88735,2.896038
33944,12.664123,3.624429,10.886191,2.895725
33945,12.663927,3.62442,10.88505,2.895694
33946,12.663456,3.624287,10.884549,2.895503
33947,12.663191,3.624282,10.882929,2.895363
33948,12.663054,3.624241,10.882848,2.895234
33949,12.662995,3.624227,10.882729,2.894721
33950,12.662569,3.624224,10.882625,2.89472
33951,12.662308,3.624212,10.882568,2.894588
33952,12.662024,3.624097,10.882326,2.894487
33953,12.661831,3.62409,10.881593,2.894409
33954,12.661762,3.624079,10.880892,2.894012
33955,12.661705,3.624046,10.880858,2.893468
33956,12.661641,3.623996,10.880815,2.893173
33957,12.661505,3.62362,10.880778,2.893003
33958,12.661373,3.623589,10.880424,2.892704
33959,12.661027,3.623544,10.880129,2.892443
33960,12.660998,3.623462,10.879963,2.892111
33961,12.660443,3.623393,10.879297,2.892032
33962,12.65972,3.623331,10.879215,2.891931
33963,12.659567,3.623287,10.879139,2.891775
33964,12.659451,3.623257,10.878833,2.891639
33965,12.659343,3.623244,10.878698,2.891474
33966,12.659301,3.623225,10.87715,2.891372
33967,12.658743,3.623185,10.877087,2.891213
33968,12.658326,3.623167,10.87652,2.89114
33969,12.658043,3.623128,10.876248,2.891001
33970,12.6579,3.62312,10.876208,2.890947
33971,12.657469,3.622996,10.875321,2.890856
33972,12.657431,3.622956,10.87522,2.890824
33973,12.657296,3.622814,10.874975,2.89077
33974,12.657236,3.622802,10.874911,2.890543
33975,12.657007,3.622797,10.874552,2.89045
33976,12.656913,3.622634,10.874394,2.890403
33977,12.656807,3.622547,10.874146,2.890357
33978,12.65629,3.622467,10.874012,2.890093
33979,12.656182,3.622371,10.873704,2.890013
33980,12.655309,3.622344,10.872871,2.889571
33981,12.655065,3.622322,10.872229,2.889544
33982,12.654781,3.622315,10.872041,2.889451
33983,12.654705,3.622308,10.87179,2.889234
33984,12.654547,3.622255,10.871752,2.889183
33985,12.654477,3.622202,10.871713,2.888918
33986,12.654063,3.622161,10.871694,2.88883
33987,12.653911,3.622157,10.871617,2.888653
33988,12.653714,3.622077,10.87098,2.888486
33989,12.653399,3.621959,10.870413,2.888129
33990,12.652944,3.62194,10.869755,2.886911
33991,12.652684,3.621916,10.869641,2.886851
33992,12.652618,3.621906,10.869188,2.886458
33993,12.652102,3.621906,10.869181,2.88632
33994,12.651631,3.621869,10.868961,2.886241
33995,12.651308,3.621771,10.868921,2.885688
33996,12.650549,3.621765,10.868384,2.885665
33997,12.650153,3.621744,10.868306,2.88535
33998,12.649543,3.621685,10.867399,2.885197
33999,12.649277,3.621668,10.867314,2.885112
34000,12.649053,3.621645,10.867212,2.884964
34001,12.648459,3.621607,10.866816,2.884902
34002,12.648419,3.621593,10.866765,2.884796
34003,12.647695,3.621576,10.865721,2.884587
34004,12.647257,3.621488,10.865656,2.884359
34005,12.647088,3.621476,10.864258,2.883971
34006,12.646846,3.621417,10.863693,2.883686
34007,12.646242,3.621414,10.862965,2.883418
34008,12.646189,3.6214,10.862175,2.88341
34009,12.646004,3.621306,10.861952,2.88323
34010,12.645868,3.621265,10.861937,2.882877
34011,12.645834,3.62121,10.861868,2.882728
34012,12.645261,3.621193,10.86181,2.882673
34013,12.644438,3.621119,10.861694,2.882561
34014,12.643774,3.621069,10.861306,2.882356
34015,12.643548,3.621044,10.861162,2.882239
34016,12.643286,3.621012,10.860934,2.881954
34017,12.643261,3.620978,10.860276,2.881828
34018,12.642763,3.620768,10.860035,2.881685
34019,12.642687,3.620713,10.859965,2.88164
34020,12.642427,3.620605,10.859802,2.881528
34021,12.641605,3.620605,10.859479,2.881505
34022,12.640375,3.620551,10.859446,2.881302
34023,12.639913,3.620523,10.859424,2.881282
34024,12.639673,3.620515,10.858537,2.881277
34025,12.639448,3.620414,10.857784,2.881047
34026,12.639086,3.620392,10.857631,2.880997
34027,12.639082,3.620327,10.857483,2.880731
34028,12.638944,3.620238,10.857367,2.880564
34029,12.638904,3.62023,10.855854,2.880425
34030,12.638821,3.620082,10.855831,2.880271
34031,12.638772,3.620061,10.855557,2.879916
34032,12.638555,3.620016,10.855253,2.879836
34033,12.638355,3.619983,10.85504,2.879813
34034,12.637714,3.619792,10.85426,2.879448
34035,12.637705,3.619705,10.85426,2.879263
34036,12.637595,3.619422,10.854158,2.878862
34037,12.637435,3.619369,10.854157,2.878534
34038,12.637421,3.619321,10.853237,2.878084
34039,12.637372,3.619304,10.853202,2.877921
34040,12.63737,3.619279,10.853047,2.877369
34041,12.637244,3.61922,10.852796,2.87716
34042,12.636775,3.61921,10.851879,2.877103
34043,12.636686,3.619183,10.851796,2.876904
34044,12.636582,3.619164,10.85115,2.876692
34045,12.636255,3.619016,10.851124,2.876056
34046,12.635761,3.618996,10.851091,2.875856
34047,12.635395,3.618977,10.850919,2.875686
34048,12.634655,3.6189,10.850764,2.875564
34049,12.634314,3.618827,10.850696,2.875544
34050,12.633562,3.618798,10.850694,2.875408
34051,12.633437,3.618791,10.850364,2.875403
34052,12.633326,3.61874,10.849739,2.875329
34053,12.632926,3.618728,10.849362,2.875225
34054,12.632862,3.618668,10.849194,2.875215
34055,12.632207,3.618624,10.849013,2.875151
34056,12.632074,3.61855,10.848339,2.875046
34057,12.631953,3.618471,10.84758,2.875024
34058,12.631365,3.618446,10.847407,2.874781
34059,12.630868,3.6184,10.847289,2.874302
34060,12.630689,3.618313,10.847039,2.874301
34061,12.630422,3.618271,10.8469,2.874262
34062,12.630299,3.618267,10.846876,2.873718
34063,12.629714,3.618255,10.846873,2.873637
34064,12.629579,3.618245,10.846676,2.873318
34065,12.629565,3.618166,10.846033,2.873056
34066,12.629296,3.618129,10.845366,2.872751
34067,12.629263,3.618124,10.844968,2.872593
34068,12.629052,3.618069,10.844825,2.872511
34069,12.628662,3.617995,10.844533,2.872244
34070,12.628378,3.617983,10.844528,2.87214
34071,12.628281,3.617953,10.844236,2.872089
34072,12.628021,3.617874,10.843892,2.872075
34073,12.626748,3.617831,10.843731,2.871518
34074,12.626744,3.617718,10.843541,2.871324
34075,12.626685,3.617713,10.843151,2.871245
34076,12.626579,3.617643,10.842943,2.870962
34077,12.626,3.617548,10.842814,2.870925
34078,12.625801,3.617446,10.842724,2.870811
34079,12.625436,3.617343,10.842697,2.870745
34080,12.625342,3.617314,10.842627,2.870389
34081,12.625209,3.617291,10.842073,2.870329
34082,12.624567,3.617169,10.841603,2.870273
34083,12.624154,3.617106,10.841295,2.870009
34084,12.623452,3.616971,10.840722,2.869989
34085,12.623346,3.616918,10.840528,2.869962
34086,12.621988,3.616901,10.84023,2.869665
34087,12.621588,3.616899,10.839969,2.869522
34088,12.621312,3.616898,10.839559,2.869473
34089,12.620749,3.616867,10.839297,2.869457
34090,12.620622,3.616817,10.839197,2.869439
34091,12.620408,3.616653,10.838797,2.869288
34092,12.620208,3.616615,10.838796,2.869128
34093,12.619995,3.616588,10.838723,2.869059
34094,12.619907,3.616524,10.838231,2.868356
34095,12.619278,3.616495,10.837983,2.867926
34096,12.618944,3.616384,10.837954,2.867293
34097,12.618892,3.616362,10.837775,2.8669
34098,12.618747,3.616265,10.837512,2.866773
34099,12.618232,3.616223,10.837356,2.866731
34100,12.618143,3.616205,10.836927,2.866414
34101,12.618016,3.616121,10.836926,2.865822
34102,12.617997,3.616073,10.836918,2.865678
34103,12.617921,3.616062,10.836849,2.865232
34104,12.617695,3.616045,10.836763,2.864374
34105,12.617617,3.616033,10.836701,2.864317
34106,12.617455,3.616013,10.836636,2.864004
34107,12.617241,3.615958,10.836463,2.863541
34108,12.617073,3.615945,10.836383,2.863162
34109,12.61698,3.615761,10.836241,2.862801
34110,12.616543,3.61571,10.835849,2.862623
34111,12.616322,3.615615,10.835594,2.862346
34112,12.616135,3.615584,10.834822,2.862274
34113,12.616122,3.615535,10.834411,2.862273
34114,12.615636,3.615305,10.834051,2.862134
34115,12.615481,3.615246,10.833279,2.861417
34116,12.615271,3.615201,10.832856,2.861408
34117,12.615172,3.61508,10.832504,2.86138
34118,12.615029,3.6149,10.832195,2.861244
34119,12.614478,3.61488,10.832178,2.861205
34120,12.613826,3.61476,10.832123,2.861178
34121,12.613756,3.614706,10.831885,2.861148
34122,12.612971,3.614608,10.831365,2.860835
34123,12.612938,3.61451,10.831338,2.860226
34124,12.612744,3.614441,10.830571,2.860099
34125,12.612668,3.614383,10.830375,2.86001
34126,12.612536,3.614375,10.830077,2.859714
34127,12.612279,3.614313,10.829887,2.859693
34128,12.612279,3.61422,10.829696,2.859491
34129,12.61227,3.614058,10.829675,2.859488
34130,12.611824,3.614054,10.829238,2.859314
34131,12.611716,3.613874,10.829232,2.859206
34132,12.611692,3.613768,10.828931,2.859206
34133,12.611333,3.613541,10.828509,2.859189
34134,12.6102,3.613481,10.828257,2.859177
34135,12.610122,3.613436,10.828079,2.859169
34136,12.609852,3.613384,10.828043,2.859168
34137,12.60959,3.613361,10.827846,2.859155
34138,12.609307,3.613351,10.827603,2.858969
34139,12.608835,3.613345,10.8275,2.85885
34140,12.60832,3.613318,10.827376,2.858661
34141,12.607918,3.61317,10.827187,2.858594
34142,12.607498,3.613141,10.826904,2.858496
34143,12.607135,3.6131,10.826686,2.85832
34144,12.606992,3.612949,10.825808,2.858303
34145,12.606793,3.612807,10.825727,2.857981
34146,12.606674,3.612585,10.82568,2.857901
34147,12.605474,3.612581,10.825403,2.857704
34148,12.605023,3.612447,10.825235,2.857482
34149,12.604786,3.612416,10.825151,2.857451
34150,12.604195,3.612328,10.824878,2.857321
34151,12.604176,3.612307,10.824682,2.857246
34152,12.604062,3.612233,10.824453,2.857214
34153,12.603834,3.612211,10.824168,2.857212
34154,12.603454,3.612186,10.824047,2.857176
34155,12.602904,3.612158,10.823554,2.857152
34156,12.602679,3.612158,10.823314,2.857141
34157,12.602465,3.61203,10.82331,2.857118
34158,12.602263,3.611983,10.823173,2.85679
34159,12.602088,3.61193,10.823161,2.856781
34160,12.601683,3.611872,10.823003,2.856014
34161,12.601243,3.611865,10.822993,2.855853
34162,12.60087,3.611833,10.822891,2.854557
34163,12.600466,3.611817,10.822833,2.853939
34164,12.600259,3.611728,10.822828,2.853675
34165,12.600144,3.611689,10.822698,2.853492
34166,12.600041,3.611651,10.822071,2.853379
34167,12.599664,3.611631,10.821607,2.853378
34168,12.59865,3.611627,10.821206,2.85302
34169,12.597783,3.611626,10.821191,2.852944
34170,12.597524,3.611507,10.821097,2.852686
34171,12.597229,3.61142,10.820891,2.852528
34172,12.597211,3.611265,10.820459,2.852418
34173,12.597075,3.611245,10.820116,2.85226
34174,12.596774,3.611158,10.818502,2.85217
34175,12.596527,3.611109,10.818357,2.852121
34176,12.59652,3.611068,10.818274,2.852094
34177,12.595756,3.611041,10.81729,2.851933
34178,12.595152,3.610877,10.816887,2.851925
34179,12.594861,3.610785,10.816694,2.851883
34180,12.594563,3.610738,10.816683,2.851499
34181,12.594554,3.610736,10.816499,2.851407
34182,12.594311,3.610683,10.81636,2.851338
34183,12.594142,3.610642,10.816354,2.850927
34184,12.593815,3.610635,10.816342,2.850727
34185,12.593764,3.61043,10.815838,2.850452
34186,12.593356,3.610413,10.815746,2.850421
34187,12.593074,3.610259,10.81572,2.850406
34188,12.592777,3.610248,10.81563,2.849757
34189,12.592246,3.610218,10.815608,2.849531
34190,12.591354,3.610037,10.815178,2.849118
34191,12.591281,3.60996,10.815019,2.849077
34192,12.591151,3.609955,10.814965,2.849012
34193,12.590718,3.609906,10.814963,2.848752
34194,12.590374,3.609895,10.814714,2.848227
34195,12.590109,3.609887,10.814687,2.847977
34196,12.590055,3.609865,10.813655,2.847914
34197,12.589786,3.609776,10.813302,2.847338
34198,12.58939,3.609764,10.812476,2.847009
34199,12.589383,3.609763,10.8124,2.846962
34200,12.58893,3.60973,10.812177,2.846729
34201,12.588711,3.609708,10.812122,2.846674
34202,12.588244,3.609486,10.811826,2.84666
34203,12.588082,3.609486,10.811725,2.846601
34204,12.588007,3.609315,10.811598,2.846278
34205,12.587911,3.609286,10.811448,2.846178
34206,12.587737,3.609256,10.81093,2.845964
34207,12.587704,3.609047,10.810633,2.845872
34208,12.587694,3.60901,10.810446,2.845723
34209,12.587565,3.608997,10.810177,2.845525
34210,12.587333,3.608963,10.809917,2.845293
34211,12.587244,3.608753,10.808616,2.844956
34212,12.586789,3.608664,10.808598,2.844951
34213,12.586695,3.608351,10.808314,2.844919
34214,12.586657,3.60831,10.808142,2.844552
34215,12.586542,3.608293,10.807811,2.844535
34216,12.586085,3.608257,10.807384,2.844107
34217,12.58538,3.608045,10.806954,2.844051
34218,12.585343,3.607933,10.806727,2.843931
34219,12.584643,3.607853,10.806636,2.843912
34220,12.584503,3.607721,10.806211,2.842506
34221,12.584443,3.6077,10.80587,2.842234
34222,12.584172,3.607548,10.805519,2.841844
34223,12.583817,3.607526,10.804761,2.841833
34224,12.583696,3.607518,10.804725,2.841819
34225,12.583283,3.607217,10.804537,2.841806
34226,12.582718,3.6072,10.804531,2.841804
34227,12.582689,3.607164,10.803474,2.841758
34228,12.582109,3.607067,10.803396,2.841674
34229,12.58205,3.607053,10.803355,2.841636
34230,12.581773,3.606952,10.803256,2.841559
34231,12.580913,3.60688,10.803202,2.841325
34232,12.580825,3.606857,10.802979,2.84129
34233,12.580738,3.606645,10.802658,2.841252
34234,12.580605,3.606633,10.802478,2.841216
34235,12.580577,3.606617,10.802414,2.841098
34236,12.580469,3.606538,10.802148,2.84105
34237,12.580383,3.606522,10.802005,2.841
34238,12.580269,3.60649,10.801728,2.840947
34239,12.580199,3.606476,10.801682,2.840736
34240,12.580102,3.606437,10.801227,2.840698
34241,12.579838,3.606434,10.801178,2.84068
34242,12.579775,3.606363,10.801093,2.840635
34243,12.579759,3.606322,10.801057,2.840481
34244,12.579324,3.606308,10.80102,2.84046
34245,12.579008,3.60628,10.800543,2.840258
34246,12.578749,3.60628,10.800417,2.840231
34247,12.578282,3.606124,10.800228,2.839919
34248,12.577573,3.606039,10.799758,2.839851
34249,12.577249,3.606009,10.799707,2.839489
34250,12.57715,3.605941,10.799397,2.839068
34251,12.576996,3.605913,10.799248,2.839032
34252,12.576944,3.605761,10.799011,2.838399
34253,12.57683,3.605751,10.799005,2.838347
34254,12.576285,3.605418,10.79893,2.838285
34255,12.576033,3.605378,10.798888,2.83809
34256,12.575932,3.605325,10.798872,2.838025
34257,12.575037,3.605324,10.79847,2.837921
34258,12.574808,3.605313,10.798423,2.837436
34259,12.574487,3.605254,10.798224,2.837395
34260,12.574174,3.605235,10.798003,2.83738
34261,12.573706,3.60518,10.797783,2.837211
34262,12.573489,3.605131,10.797558,2.837137
34263,12.573269,3.60508,10.797445,2.836882
34264,12.573146,3.605035,10.796248,2.836837
34265,12.572891,3.604998,10.796166,2.8366
34266,12.57262,3.604817,10.795592,2.836592
34267,12.572338,3.604817,10.795238,2.836582
34268,12.572238,3.604794,10.794928,2.836471
34269,12.572194,3.604766,10.79489,2.83643
34270,12.572182,3.604686,10.794491,2.836346
34271,12.572105,3.604659,10.794305,2.836103
34272,12.572089,3.604649,10.794304,2.835994
34273,12.571101,3.604603,10.794046,2.835959
34274,12.571004,3.604573,10.793277,2.835742
34275,12.570903,3.6045,10.792989,2.835553
34276,12.570108,3.604351,10.792746,2.835376
34277,12.570082,3.604326,10.792621,2.835244
34278,12.570031,3.604205,10.792586,2.835151
34279,12.56997,3.604091,10.792054,2.834979
34280,12.569824,3.603905,10.79172,2.834614
34281,12.569547,3.603805,10.79148,2.83446
34282,12.56954,3.603578,10.791316,2.834391
34283,12.569491,3.603506,10.791009,2.834386
34284,12.569403,3.603474,10.790836,2.834347
34285,12.56937,3.603463,10.790775,2.834308
34286,12.569299,3.603443,10.790628,2.834287
34287,12.569061,3.60343,10.790375,2.83414
34288,12.568392,3.603361,10.790327,2.834139
34289,12.568371,3.603359,10.790284,2.833944
34290,12.568164,3.603237,10.790268,2.833933
34291,12.568163,3.603135,10.790228,2.83294
34292,12.567385,3.60308,10.790169,2.832905
34293,12.567352,3.60306,10.790104,2.832824
34294,12.566894,3.603026,10.790082,2.83276
34295,12.56629,3.602885,10.789672,2.831923
34296,12.566272,3.602814,10.789121,2.831902
34297,12.565219,3.602632,10.788882,2.831661
34298,12.565207,3.602586,10.788788,2.831593
34299,12.56409,3.60254,10.78862,2.831374
34300,12.563992,3.602528,10.788616,2.831053
34301,12.563813,3.602521,10.788523,2.830847
34302,12.563518,3.602385,10.788339,2.830843
34303,12.562868,3.602304,10.788314,2.830622
34304,12.562398,3.602296,10.78809,2.829988
34305,12.562143,3.602238,10.787733,2.829647
34306,12.562109,3.602205,10.787445,2.829417
34307,12.562015,3.60203,10.787397,2.828856
34308,12.561955,3.601953,10.786891,2.828771
34309,12.561859,3.601908,10.786729,2.828704
34310,12.561675,3.601811,10.78668,2.8286
34311,12.561148,3.601725,10.786577,2.828093
34312,12.56059,3.60167,10.786352,2.828029
34313,12.56032,3.601594,10.786113,2.827954
34314,12.559717,3.60157,10.786094,2.827911
34315,12.559566,3.601402,10.785469,2.827849
34316,12.55935,3.601225,10.78544,2.827746
34317,12.558389,3.601185,10.785051,2.827734
34318,12.558385,3.601088,10.785022,2.827679
34319,12.558142,3.601061,10.784723,2.827625
34320,12.557884,3.600842,10.784673,2.827578
34321,12.55742,3.600827,10.784346,2.827576
34322,12.55712,3.600798,10.784213,2.827549
34323,12.556772,3.600598,10.784203,2.827519
34324,12.556584,3.600456,10.783957,2.827413
34325,12.556034,3.600241,10.783392,2.827184
34326,12.555889,3.600187,10.78281,2.826832
34327,12.55483,3.599937,10.782487,2.826658
34328,12.554813,3.599929,10.782459,2.826526
34329,12.554726,3.59987,10.781811,2.826276
34330,12.554198,3.59976,10.781577,2.826113
34331,12.55419,3.599692,10.781574,2.82594
34332,12.554141,3.599689,10.781464,2.825708
34333,12.55367,3.599629,10.781439,2.825556
34334,12.553596,3.599619,10.781195,2.825429
34335,12.553467,3.599556,10.781112,2.825361
34336,12.553368,3.599453,10.780508,2.825289
34337,12.553255,3.599227,10.779971,2.825281
34338,12.552831,3.599191,10.779937,2.82442
34339,12.552455,3.599121,10.779632,2.82436
34340,12.551926,3.599093,10.779366,2.824108
34341,12.551904,3.599001,10.779181,2.823567
34342,12.551508,3.598938,10.778897,2.823249
34343,12.551102,3.598802,10.778606,2.82315
34344,12.551028,3.598781,10.778286,2.822959
34345,12.550946,3.598772,10.778057,2.822696
34346,12.550907,3.598771,10.777724,2.822265
34347,12.550768,3.598582,10.777619,2.821998
34348,12.550402,3.598462,10.776857,2.821842
34349,12.550275,3.598453,10.776311,2.821717
34350,12.549669,3.598438,10.7761,2.821567
34351,12.549399,3.598353,10.775889,2.821452
34352,12.549124,3.598304,10.775767,2.821131
34353,12.549119,3.598295,10.775757,2.820966
34354,12.549022,3.598276,10.775593,2.820502
34355,12.548901,3.598258,10.775307,2.820261
34356,12.54889,3.598245,10.775113,2.82018
34357,12.548234,3.598198,10.774639,2.820102
34358,12.54768,3.598124,10.774471,2.819965
34359,12.547462,3.598081,10.773833,2.819874
34360,12.547443,3.597924,10.77292,2.819734
34361,12.54712,3.59786,10.77268,2.819696
34362,12.546951,3.597834,10.772581,2.81953
34363,12.546591,3.597786,10.772545,2.81919
34364,12.545963,3.597728,10.772146,2.818765
34365,12.545892,3.597724,10.771813,2.818611
34366,12.545863,3.597637,10.771633,2.818578
34367,12.545747,3.597547,10.771336,2.818499
34368,12.545743,3.597546,10.771214,2.818274
34369,12.545618,3.597484,10.770996,2.817944
34370,12.545231,3.597475,10.770517,2.817887
34371,12.545098,3.597462,10.770198,2.817672
34372,12.544737,3.597332,10.769845,2.81765
34373,12.54371,3.597117,10.769685,2.817605
34374,12.542809,3.597023,10.76919,2.817556
34375,12.542496,3.597022,10.769183,2.817306
34376,12.542353,3.596948,10.769041,2.816951
34377,12.541999,3.596942,10.768263,2.816784
34378,12.541294,3.596875,10.768262,2.816756
34379,12.540958,3.596849,10.768182,2.816698
34380,12.540671,3.59679,10.767856,2.816693
34381,12.540598,3.596748,10.767304,2.816453
34382,12.539828,3.596747,10.767258,2.815929
34383,12.53963,3.596727,10.767233,2.81533
34384,12.539458,3.596706,10.766206,2.815237
