id,all
39166,11.117839
39167,11.116949
39168,11.116901
39169,11.115973
39170,11.113776
39171,11.113572
39172,11.112943
39173,11.112746
39174,11.110887
39175,11.110155
39176,11.108523
39177,11.108293
39178,11.107896
39179,11.106575
39180,11.106533
39181,11.106237
39182,11.10591
39183,11.105305
39184,11.103378
39185,11.102323
39186,11.102237
39187,11.102095
39188,11.102018
39189,11.101797
39190,11.101399
39191,11.10082
39192,11.100228
39193,11.098947
39194,11.098405
39195,11.096926
39196,11.095469
39197,11.095206
39198,11.09387
39199,11.093572
39200,11.093098
39201,11.09135
39202,11.091169
39203,11.090697
39204,11.090623
39205,11.090273
39206,11.089734
39207,11.089536
39208,11.089218
39209,11.088623
39210,11.088238
39211,11.087657
39212,11.086615
39213,11.085772
39214,11.08511
39215,11.085042
39216,11.08449
39217,11.083797
39218,11.0834
39219,11.083157
39220,11.081877
39221,11.081578
39222,11.081382
39223,11.080563
39224,11.080354
39225,11.079367
39226,11.077817
39227,11.076994
39228,11.076389
39229,11.075721
39230,11.075714
39231,11.075149
39232,11.07468
39233,11.073782
39234,11.072948
39235,11.072852
39236,11.069824
39237,11.068715
39238,11.068361
39239,11.067548
39240,11.067441
39241,11.067338
39242,11.066875
39243,11.066768
39244,11.066203
39245,11.065959
39246,11.064975
39247,11.064866
39248,11.064687
39249,11.063536
39250,11.061523
39251,11.061465
39252,11.061043
39253,11.060999
39254,11.060483
39255,11.059687
39256,11.057763
39257,11.057189
39258,11.056707
39259,11.056301
39260,11.054781
39261,11.054768
39262,11.054167
39263,11.052704
39264,11.052132
39265,11.050679
39266,11.049913
39267,11.049389
39268,11.047309
39269,11.04699
39270,11.046498
39271,11.045799
39272,11.045643
39273,11.045391
39274,11.04514
39275,11.044572
39276,11.044066
39277,11.044047
39278,11.043263
39279,11.042692
39280,11.041915
39281,11.041007
39282,11.039669
39283,11.039277
39284,11.03885
39285,11.03761
39286,11.037335
39287,11.03727
39288,11.036989
39289,11.036737
39290,11.036706
39291,11.036582
39292,11.03544
39293,11.034756
39294,11.033842
39295,11.033627
39296,11.032651
39297,11.031989
39298,11.031187
39299,11.030462
39300,11.030004
39301,11.028904
39302,11.028862
39303,11.028597
39304,11.027106
39305,11.026889
39306,11.02673
39307,11.025143
39308,11.02469
39309,11.023881
39310,11.023742
39311,11.0226
39312,11.021721
39313,11.021533
39314,11.020886
39315,11.020792
39316,11.020239
39317,11.019059
39318,11.018146
39319,11.017133
39320,11.017023
39321,11.016498
39322,11.015786
39323,11.015355
39324,11.015319
39325,11.015124
39326,11.015059
39327,11.014648
39328,11.014313
39329,11.014268
39330,11.013906
39331,11.013174
39332,11.012542
39333,11.009509
39334,11.009504
39335,11.009417
39336,11.009176
39337,11.008572
39338,11.008459
39339,11.007198
39340,11.007026
39341,11.006934
39342,11.006846
39343,11.006317
39344,11.005498
39345,11.005063
39346,11.003403
39347,11.002686
39348,11.001214
39349,10.999827
39350,10.997939
39351,10.997564
39352,10.996883
39353,10.99677
39354,10.995461
39355,10.994973
39356,10.994262
39357,10.993506
39358,10.993177
39359,10.99311
39360,10.992427
39361,10.992098
39362,10.99083
39363,10.990367
39364,10.989316
39365,10.988583
39366,10.988375
39367,10.986471
39368,10.985029
39369,10.984718
39370,10.983562
39371,10.983368
39372,10.983042
39373,10.982207
39374,10.981426
39375,10.980496
39376,10.980466
39377,10.979975
39378,10.979271
39379,10.978854
39380,10.978526
39381,10.978336
39382,10.977424
39383,10.977366
39384,10.976471
39385,10.97628
39386,10.975395
39387,10.974888
39388,10.972958
39389,10.972586
39390,10.972161
39391,10.971453
39392,10.969966
39393,10.968777
39394,10.968535
39395,10.967066
39396,10.966684
39397,10.965911
39398,10.965779
39399,10.965483
39400,10.965237
39401,10.964327
39402,10.9636
39403,10.962429
39404,10.960942
39405,10.960288
39406,10.959286
39407,10.959072
39408,10.957884
39409,10.956338
39410,10.956197
39411,10.956034
39412,10.954931
39413,10.95457
39414,10.95184
39415,10.950996
39416,10.950713
39417,10.950139
39418,10.949397
39419,10.949242
39420,10.949138
39421,10.948715
39422,10.947992
39423,10.947458
39424,10.946032
39425,10.94594
39426,10.944841
39427,10.944771
39428,10.944536
39429,10.944419
39430,10.9436
39431,10.943402
39432,10.943015
39433,10.942985
39434,10.941548
39435,10.940813
39436,10.940506
39437,10.94017
39438,10.938757
39439,10.937734
39440,10.937625
39441,10.937362
39442,10.935239
39443,10.934763
39444,10.933559
39445,10.932859
39446,10.932326
39447,10.931888
39448,10.930169
39449,10.92827
39450,10.927234
39451,10.925827
39452,10.925713
39453,10.924597
39454,10.923405
39455,10.923392
39456,10.923356
39457,10.923055
39458,10.921476
39459,10.921092
39460,10.919869
39461,10.919506
39462,10.919138
39463,10.918634
39464,10.918625
39465,10.918195
39466,10.917262
39467,10.917073
39468,10.916432
39469,10.915496
39470,10.915367
39471,10.91504
39472,10.914781
39473,10.914779
39474,10.91452
39475,10.913749
39476,10.913309
39477,10.912984
39478,10.912819
39479,10.911822
39480,10.911727
39481,10.90949
39482,10.909407
39483,10.90918
39484,10.907837
39485,10.905838
39486,10.905717
39487,10.905614
39488,10.905403
39489,10.904269
39490,10.903775
39491,10.903213
39492,10.900914
39493,10.90066
39494,10.900463
39495,10.899694
39496,10.89885
39497,10.897898
39498,10.897719
39499,10.897552
39500,10.89692
39501,10.895751
39502,10.895729
39503,10.894111
39504,10.891775
39505,10.890162
39506,10.889741
39507,10.889341
39508,10.88632
39509,10.885514
39510,10.884446
39511,10.883927
39512,10.883025
39513,10.882625
39514,10.882331
39515,10.880737
39516,10.880564
39517,10.880221
39518,10.879318
39519,10.878119
39520,10.878018
39521,10.878015
39522,10.877802
39523,10.877646
39524,10.876826
39525,10.876383
39526,10.87603
39527,10.873457
39528,10.872699
39529,10.872205
39530,10.871594
39531,10.871249
39532,10.870132
39533,10.870072
39534,10.868044
39535,10.867814
39536,10.867669
39537,10.867248
39538,10.866199
39539,10.865119
39540,10.863449
39541,10.863207
39542,10.863062
39543,10.862999
39544,10.862804
39545,10.862451
39546,10.862218
39547,10.861315
39548,10.859659
39549,10.859317
39550,10.858752
39551,10.858557
39552,10.857858
39553,10.857054
39554,10.856646
39555,10.856201
39556,10.855673
39557,10.855477
39558,10.854996
39559,10.854643
39560,10.854173
39561,10.853559
39562,10.852116
39563,10.850988
39564,10.850664
39565,10.850338
39566,10.850182
39567,10.847528
39568,10.845324
39569,10.844232
39570,10.843958
39571,10.842077
39572,10.842029
39573,10.840794
39574,10.839734
39575,10.838485
39576,10.838144
39577,10.836655
39578,10.836609
39579,10.835975
39580,10.835923
39581,10.834917
39582,10.832673
39583,10.831465
39584,10.829326
39585,10.829109
39586,10.827179
39587,10.826048
39588,10.82406
39589,10.82344
39590,10.820434
39591,10.819724
39592,10.819106
39593,10.819057
39594,10.818279
39595,10.816317
39596,10.811627
39597,10.809699
39598,10.808242
39599,10.807344
39600,10.805924
39601,10.804925
39602,10.804092
39603,10.803934
39604,10.802904
39605,10.798069
39606,10.798029
39607,10.797772
39608,10.797176
39609,10.797117
39610,10.7969
39611,10.796418
39612,10.794841
39613,10.793096
39614,10.790795
39615,10.790789
39616,10.79074
39617,10.790311
39618,10.789157
39619,10.786173
39620,10.784652
39621,10.784599
39622,10.783421
39623,10.783404
39624,10.782762
39625,10.78226
39626,10.781988
39627,10.779706
39628,10.775445
39629,10.77383
39630,10.770397
39631,10.768821
39632,10.768202
39633,10.764824
39634,10.76478
39635,10.762332
39636,10.762327
39637,10.76208
39638,10.760614
39639,10.759808
39640,10.757137
39641,10.756919
39642,10.756583
39643,10.756167
39644,10.755343
39645,10.755263
39646,10.752919
39647,10.752295
39648,10.750638
39649,10.749365
39650,10.748831
39651,10.748355
39652,10.748227
39653,10.747526
39654,10.747418
39655,10.74732
39656,10.744257
39657,10.740689
39658,10.738832
39659,10.737448
39660,10.737312
39661,10.736622
39662,10.736514
39663,10.734827
39664,10.734062
39665,10.73344
39666,10.733086
39667,10.730987
39668,10.730267
39669,10.727023
39670,10.724184
39671,10.723262
39672,10.722871
39673,10.722079
39674,10.72181
39675,10.720168
39676,10.719914
39677,10.71713
39678,10.71711
39679,10.716843
39680,10.71684
39681,10.716485
39682,10.71647
39683,10.716331
39684,10.715739
39685,10.715397
39686,10.714195
39687,10.709128
39688,10.708283
39689,10.707877
39690,10.706923
39691,10.706518
39692,10.706396
39693,10.705481
39694,10.703776
39695,10.700861
39696,10.70001
39697,10.699903
39698,10.699321
39699,10.698413
39700,10.698399
39701,10.696097
39702,10.695843
39703,10.695785
39704,10.694712
39705,10.692378
39706,10.692364
39707,10.691198
39708,10.688242
39709,10.682403
39710,10.682046
39711,10.678301
39712,10.676804
39713,10.674832
39714,10.671982
39715,10.67136
39716,10.670594
39717,10.669384
39718,10.66804
39719,10.665918
39720,10.665022
39721,10.664052
39722,10.663657
39723,10.663613
39724,10.66357
39725,10.663545
39726,10.663327
39727,10.66187
39728,10.656647
39729,10.65444
39730,10.653565
39731,10.653415
39732,10.652886
39733,10.651325
39734,10.648871
39735,10.646404
39736,10.645996
39737,10.639557
39738,10.636836
39739,10.635043
39740,10.63461
39741,10.634471
39742,10.633847
39743,10.632165
39744,10.628735
39745,10.628043
39746,10.626172
39747,10.621915
39748,10.621177
39749,10.620739
39750,10.617641
39751,10.616962
39752,10.616424
39753,10.61629
39754,10.615833
39755,10.615723
39756,10.61426
39757,10.610004
39758,10.608087
39759,10.606971
39760,10.606887
39761,10.605482
39762,10.604572
39763,10.604108
39764,10.597982
39765,10.597171
39766,10.59626
39767,10.595933
39768,10.595733
39769,10.595612
39770,10.59466
39771,10.59099
39772,10.590891
39773,10.589721
39774,10.589713
39775,10.58441
39776,10.584393
39777,10.583913
39778,10.582731
39779,10.582709
39780,10.580467
39781,10.580148
39782,10.579237
39783,10.578511
39784,10.577522
39785,10.577122
39786,10.576369
39787,10.575916
39788,10.575388
39789,10.569563
39790,10.567209
39791,10.565818
39792,10.565486
39793,10.565446
39794,10.565068
39795,10.56468
39796,10.562164
39797,10.56209
39798,10.561519
39799,10.560578
39800,10.559475
39801,10.555269
39802,10.543746
39803,10.542149
39804,10.541575
39805,10.540266
39806,10.538076
39807,10.535692
39808,10.533347
39809,10.530933
39810,10.527043
39811,10.527041
39812,10.524981
39813,10.524681
39814,10.52234
39815,10.518376
39816,10.509274
39817,10.506293
39818,10.506033
39819,10.504541
39820,10.502847
39821,10.499425
39822,10.499268
39823,10.498918
39824,10.496743
39825,10.495137
39826,10.494655
39827,10.493566
39828,10.493286
39829,10.490845
39830,10.483886
39831,10.483267
39832,10.479868
39833,10.47915
39834,10.478887
39835,10.467885
39836,10.465633
39837,10.46499
39838,10.463338
39839,10.459798
39840,10.457556
39841,10.45519
39842,10.453367
39843,10.451917
39844,10.450602
39845,10.439553
39846,10.433549
39847,10.432813
39848,10.432472
39849,10.431816
39850,10.430585
39851,10.429387
39852,10.428981
39853,10.42558
39854,10.422171
39855,10.410632
39856,10.41008
39857,10.406628
39858,10.405436
39859,10.404314
39860,10.402627
39861,10.398641
39862,10.398448
39863,10.395258
39864,10.394032
39865,10.393422
39866,10.391972
39867,10.390392
39868,10.389057
39869,10.385071
39870,10.384139
39871,10.377688
39872,10.374089
39873,10.373228
39874,10.370376
39875,10.367381
39876,10.365459
39877,10.363504
39878,10.360507
39879,10.352352
39880,10.350169
39881,10.342236
39882,10.341439
39883,10.34069
39884,10.339951
39885,10.337787
39886,10.328511
39887,10.325312
39888,10.322138
39889,10.317557
39890,10.316101
39891,10.313317
39892,10.31009
39893,10.310027
39894,10.306593
39895,10.300546
39896,10.299558
39897,10.292919
39898,10.292359
39899,10.288032
39900,10.287787
39901,10.287756
39902,10.281006
39903,10.279108
39904,10.278397
39905,10.276636
39906,10.275949
39907,10.275886
39908,10.273808
39909,10.271253
39910,10.270011
39911,10.269037
39912,10.267644
39913,10.266813
39914,10.263526
39915,10.262649
39916,10.258924
39917,10.258265
39918,10.252889
39919,10.249833
39920,10.24949
39921,10.245255
39922,10.241604
39923,10.240217
39924,10.238837
39925,10.233521
39926,10.231628
39927,10.229657
39928,10.224957
39929,10.222434
39930,10.221143
39931,10.219015
39932,10.217485
39933,10.216797
39934,10.212781
39935,10.212275
39936,10.212094
39937,10.207034
39938,10.205866
39939,10.196664
39940,10.196419
39941,10.188259
39942,10.179836
39943,10.174452
39944,10.170719
39945,10.166739
39946,10.158239
39947,10.147987
39948,10.141747
39949,10.140158
39950,10.123087
39951,10.12094
39952,10.117177
39953,10.113409
39954,10.111644
39955,10.103262
39956,10.100021
39957,10.098051
39958,10.096664
39959,10.095907
39960,10.094922
39961,10.090826
39962,10.06851
39963,10.054862
39964,10.046262
39965,10.044379
39966,10.035752
39967,10.033118
39968,10.025634
39969,10.017
39970,10.014672
39971,10.012714
39972,10.007673
39973,9.981074
39974,9.967936
39975,9.965937
39976,9.957347
39977,9.943884
39978,9.942322
39979,9.911089
39980,9.903024
39981,9.887899
39982,9.887086
39983,9.874626
39984,9.863286
39985,9.852925
39986,9.837926
39987,9.827685
39988,9.804396
39989,9.794424
39990,9.75502
39991,9.725681
39992,9.721493
39993,9.701744
39994,9.65478
39995,9.577111
39996,9.537303
39997,9.48276
39998,9.473002
39999,9.382214
40000,9.365671
40001,18.84833
40002,18.192094
40003,18.111166
40004,17.96337
40005,17.669015
40006,17.521996
40007,17.520478
40008,17.520348
40009,17.412649
40010,17.381597
40011,17.358699
40012,17.262146
40013,17.138769
40014,17.079539
40015,16.942514
40016,16.930298
40017,16.911073
40018,16.892727
40019,16.881451
40020,16.872995
40021,16.8683
40022,16.863424
40023,16.860961
40024,16.825146
40025,16.804089
40026,16.73005
40027,16.680727
40028,16.679006
40029,16.674608
40030,16.670691
40031,16.642812
40032,16.63827
40033,16.61121
40034,16.609074
40035,16.578578
40036,16.566946
40037,16.556026
40038,16.536298
40039,16.496712
40040,16.490193
40041,16.478604
40042,16.477445
40043,16.469755
40044,16.468122
40045,16.462166
40046,16.447061
40047,16.423633
40048,16.419632
40049,16.386321
40050,16.3678
40051,16.350114
40052,16.326414
40053,16.300646
40054,16.300561
40055,16.298613
40056,16.293492
40057,16.28182
40058,16.271117
40059,16.265442
40060,16.248966
40061,16.241343
40062,16.223765
40063,16.223632
40064,16.223385
40065,16.222978
40066,16.216876
40067,16.204218
40068,16.185374
40069,16.181658
40070,16.159279
40071,16.156019
40072,16.142054
40073,16.116689
40074,16.116485
40075,16.113508
40076,16.112368
40077,16.089758
40078,16.087841
40079,16.086575
40080,16.085575
40081,16.069865
40082,16.060737
40083,16.05767
40084,16.048709
40085,16.036241
40086,16.029561
40087,16.027021
40088,16.020073
40089,16.015419
40090,16.014739
40091,16.013842
40092,16.009189
40093,16.005558
40094,15.998371
40095,15.993382
40096,15.972667
40097,15.972154
40098,15.970995
40099,15.964406
40100,15.96415
40101,15.947184
40102,15.934456
40103,15.933413
40104,15.928194
40105,15.924065
40106,15.920801
40107,15.911128
40108,15.908087
40109,15.896581
40110,15.883475
40111,15.872355
40112,15.866489
40113,15.85779
40114,15.856297
40115,15.849742
40116,15.828637
40117,15.823553
40118,15.818153
40119,15.817392
40120,15.790617
40121,15.789919
40122,15.786384
40123,15.773535
40124,15.765952
40125,15.76092
40126,15.742266
40127,15.735228
40128,15.726349
40129,15.715943
40130,15.713547
40131,15.712623
40132,15.71171
40133,15.70974
40134,15.707296
40135,15.706107
40136,15.705204
40137,15.703737
40138,15.702642
40139,15.699899
40140,15.696366
40141,15.696347
40142,15.687499
40143,15.684043
40144,15.679808
40145,15.675768
40146,15.672568
40147,15.659482
40148,15.656611
40149,15.656404
40150,15.654094
40151,15.652804
40152,15.651036
40153,15.64558
40154,15.635877
40155,15.627959
40156,15.627304
40157,15.623313
40158,15.620066
40159,15.605711
40160,15.604853
40161,15.604267
40162,15.596113
40163,15.593474
40164,15.58614
40165,15.584186
40166,15.582817
40167,15.574248
40168,15.571494
40169,15.565798
40170,15.557329
40171,15.5573
40172,15.54801
40173,15.547415
40174,15.547251
40175,15.536696
40176,15.530848
40177,15.529599
40178,15.528093
40179,15.52455
40180,15.513059
40181,15.485674
40182,15.483226
40183,15.48115
40184,15.476856
40185,15.475567
40186,15.47504
40187,15.473016
40188,15.46843
40189,15.464445
40190,15.463741
40191,15.461756
40192,15.459893
40193,15.456115
40194,15.448955
40195,15.444382
40196,15.435747
40197,15.435126
40198,15.432854
40199,15.432092
40200,15.430153
40201,15.429411
40202,15.42421
40203,15.422723
40204,15.421973
40205,15.421215
40206,15.421127
40207,15.418803
40208,15.416209
40209,15.415018
40210,15.414619
40211,15.411154
40212,15.410574
40213,15.408009
40214,15.406745
40215,15.405321
40216,15.402747
40217,15.400849
40218,15.39806
40219,15.397019
40220,15.392324
40221,15.386438
40222,15.385674
40223,15.381042
40224,15.37912
40225,15.377613
40226,15.376238
40227,15.375983
40228,15.374427
40229,15.358376
40230,15.357706
40231,15.352009
40232,15.349292
40233,15.349027
40234,15.346671
40235,15.345619
40236,15.344895
40237,15.344523
40238,15.343424
40239,15.342524
40240,15.338509
40241,15.333312
40242,15.332299
40243,15.329241
40244,15.326961
40245,15.326764
40246,15.320876
40247,15.313107
40248,15.312912
40249,15.306948
40250,15.30535
40251,15.29718
40252,15.292044
40253,15.291565
40254,15.290511
40255,15.290468
40256,15.288678
40257,15.284215
40258,15.283911
40259,15.280128
40260,15.276458
40261,15.27617
40262,15.276168
40263,15.271989
40264,15.270037
40265,15.269619
40266,15.264424
40267,15.264423
40268,15.26317
40269,15.259938
40270,15.257628
40271,15.247817
40272,15.246615
40273,15.234071
40274,15.233272
40275,15.232579
40276,15.231402
40277,15.230491
40278,15.229667
40279,15.228356
40280,15.225348
40281,15.223861
40282,15.220181
40283,15.218056
40284,15.21617
40285,15.211414
40286,15.211343
40287,15.210813
40288,15.210403
40289,15.208822
40290,15.208253
40291,15.207003
40292,15.205459
40293,15.204416
40294,15.204183
40295,15.198894
40296,15.19497
40297,15.194032
40298,15.193669
40299,15.192264
40300,15.190997
40301,15.187931
40302,15.182078
40303,15.179152
40304,15.176648
40305,15.175248
40306,15.175074
40307,15.166912
40308,15.166177
40309,15.166169
40310,15.165413
40311,15.164965
40312,15.164614
40313,15.163585
40314,15.160238
40315,15.157878
40316,15.155391
40317,15.151093
40318,15.148812
40319,15.147831
40320,15.139177
40321,15.138907
40322,15.138086
40323,15.137716
40324,15.137362
40325,15.133742
40326,15.133488
40327,15.133289
40328,15.128131
40329,15.125082
40330,15.124659
40331,15.118391
40332,15.11799
40333,15.117894
40334,15.117123
40335,15.116155
40336,15.115531
40337,15.10972
40338,15.108883
40339,15.107905
40340,15.106095
40341,15.103368
40342,15.097713
40343,15.096505
40344,15.090335
40345,15.089262
40346,15.087516
40347,15.085181
40348,15.085141
40349,15.084979
40350,15.082775
40351,15.082316
40352,15.080354
40353,15.07863
40354,15.078371
40355,15.077862
40356,15.075865
40357,15.072607
40358,15.072013
40359,15.068696
40360,15.068328
40361,15.066266
40362,15.061875
40363,15.06168
40364,15.060876
40365,15.060256
40366,15.059238
40367,15.058761
40368,15.056886
40369,15.055844
40370,15.049234
40371,15.045389
40372,15.045332
40373,15.044887
40374,15.041196
40375,15.040079
40376,15.039225
40377,15.039172
40378,15.03642
40379,15.034549
40380,15.032857
40381,15.031092
40382,15.030764
40383,15.029768
40384,15.029112
40385,15.027539
40386,15.026563
40387,15.025306
40388,15.023217
40389,15.019823
40390,15.019147
40391,15.017688
40392,15.016648
40393,15.016583
40394,15.016107
40395,15.015864
40396,15.015323
40397,15.014399
40398,15.013942
40399,15.013487
40400,15.013039
40401,15.011594
40402,15.010249
40403,15.003845
40404,15.003212
40405,14.999182
40406,14.997092
40407,14.996039
40408,14.989747
40409,14.987878
40410,14.986204
40411,14.985645
40412,14.984209
40413,14.976634
40414,14.976057
40415,14.973991
40416,14.96994
40417,14.967143
40418,14.964298
40419,14.959378
40420,14.957201
40421,14.95649
40422,14.95624
40423,14.956103
40424,14.952126
40425,14.946935
40426,14.945078
40427,14.944896
40428,14.944348
40429,14.941695
40430,14.941537
40431,14.94112
40432,14.940076
40433,14.938416
40434,14.936964
40435,14.935207
40436,14.935053
40437,14.930259
40438,14.930006
40439,14.926216
40440,14.926039
40441,14.926024
40442,14.924826
40443,14.922733
40444,14.922296
40445,14.921093
40446,14.920314
40447,14.920155
40448,14.918995
40449,14.918328
40450,14.916797
40451,14.914946
40452,14.912947
40453,14.910832
40454,14.910786
40455,14.909492
40456,14.908831
40457,14.908116
40458,14.906077
40459,14.906023
40460,14.904014
40461,14.902758
40462,14.902554
40463,14.899747
40464,14.896599
40465,14.893511
40466,14.89214
40467,14.889776
40468,14.888201
40469,14.887084
40470,14.884446
40471,14.884154
40472,14.883664
40473,14.882607
40474,14.880612
40475,14.877146
40476,14.874087
40477,14.873486
40478,14.872156
40479,14.87179
40480,14.870464
40481,14.870336
40482,14.867265
40483,14.863538
40484,14.860661
40485,14.859578
40486,14.858224
40487,14.856017
40488,14.854958
40489,14.854573
40490,14.853125
40491,14.852743
40492,14.852366
40493,14.850584
40494,14.850001
40495,14.847855
40496,14.847824
40497,14.846611
40498,14.846506
40499,14.845883
40500,14.84509
40501,14.844778
40502,14.843322
40503,14.842916
40504,14.837593
40505,14.83523
40506,14.832883
40507,14.832264
40508,14.831046
40509,14.828574
40510,14.828103
40511,14.827539
40512,14.822744
40513,14.821356
40514,14.816034
40515,14.814649
40516,14.81267
40517,14.808441
40518,14.807912
40519,14.804941
40520,14.803899
40521,14.803523
40522,14.80314
40523,14.80186
40524,14.801548
40525,14.799711
40526,14.798729
40527,14.798642
40528,14.797569
40529,14.79732
40530,14.796348
40531,14.794898
40532,14.793483
40533,14.79347
40534,14.792921
40535,14.792409
40536,14.792278
40537,14.791385
40538,14.789128
40539,14.789084
40540,14.787768
40541,14.780627
40542,14.77714
40543,14.776713
40544,14.775045
40545,14.774718
40546,14.774601
40547,14.774122
40548,14.772696
40549,14.771405
40550,14.768533
40551,14.768299
40552,14.76661
40553,14.766194
40554,14.764832
40555,14.764372
40556,14.759915
40557,14.759759
40558,14.758076
40559,14.757344
40560,14.756707
40561,14.756352
40562,14.755971
40563,14.755751
40564,14.754914
40565,14.751842
40566,14.751185
40567,14.750237
40568,14.749905
40569,14.749432
40570,14.749014
40571,14.748388
40572,14.747267
40573,14.747249
40574,14.745774
40575,14.744854
40576,14.743755
40577,14.743634
40578,14.741064
40579,14.738595
40580,14.736883
40581,14.734051
40582,14.733818
40583,14.73225
40584,14.730991
40585,14.728217
40586,14.724752
40587,14.724713
40588,14.722729
40589,14.722492
40590,14.721865
40591,14.720941
40592,14.719538
40593,14.718838
40594,14.714593
40595,14.711749
40596,14.70976
40597,14.708598
40598,14.708391
40599,14.708234
40600,14.707836
40601,14.707169
40602,14.705529
40603,14.698995
40604,14.69803
40605,14.696078
40606,14.695928
40607,14.694236
40608,14.694164
40609,14.694035
40610,14.693684
40611,14.693139
40612,14.692958
40613,14.692843
40614,14.692148
40615,14.691431
40616,14.690882
40617,14.689967
40618,14.687912
40619,14.687598
40620,14.687557
40621,14.687497
40622,14.685711
40623,14.685281
40624,14.684479
40625,14.684074
40626,14.684018
40627,14.682164
40628,14.681541
40629,14.679779
40630,14.679037
40631,14.677992
40632,14.67722
40633,14.677092
40634,14.676291
40635,14.676215
40636,14.673809
40637,14.672769
40638,14.672615
40639,14.670749
40640,14.668549
40641,14.667696
40642,14.666272
40643,14.664787
40644,14.664765
40645,14.663505
40646,14.662177
40647,14.661816
40648,14.661144
40649,14.659658
40650,14.659091
40651,14.657459
40652,14.65713
40653,14.657047
40654,14.656419
40655,14.656088
40656,14.655153
40657,14.653699
40658,14.653186
40659,14.652279
40660,14.650745
40661,14.650672
40662,14.649735
40663,14.649514
40664,14.648455
40665,14.647368
40666,14.646058
40667,14.643612
40668,14.641695
40669,14.641618
40670,14.640605
40671,14.636174
40672,14.630325
40673,14.630143
40674,14.628965
40675,14.628349
40676,14.626619
40677,14.625797
40678,14.624798
40679,14.623596
40680,14.621639
40681,14.62066
40682,14.619171
40683,14.617301
40684,14.616803
40685,14.616519
40686,14.61448
40687,14.614251
40688,14.612588
40689,14.61052
40690,14.608432
40691,14.608389
40692,14.608017
40693,14.606465
40694,14.605421
40695,14.605003
40696,14.603593
40697,14.603311
40698,14.602646
40699,14.601803
40700,14.600418
40701,14.599045
40702,14.598785
40703,14.597969
40704,14.596366
40705,14.595781
40706,14.595133
40707,14.595089
40708,14.594667
40709,14.594361
40710,14.594336
40711,14.593226
40712,14.592238
40713,14.592031
40714,14.592
40715,14.591034
40716,14.589972
40717,14.58911
40718,14.58851
40719,14.585513
40720,14.585335
40721,14.585242
40722,14.584399
40723,14.583426
40724,14.58318
40725,14.578861
40726,14.577978
40727,14.577107
40728,14.576791
40729,14.576641
40730,14.576536
40731,14.57621
40732,14.576133
40733,14.575754
40734,14.575157
40735,14.575069
40736,14.574876
40737,14.57418
40738,14.571707
40739,14.570253
40740,14.570216
40741,14.569576
40742,14.568929
40743,14.568485
40744,14.568262
40745,14.567774
40746,14.567383
40747,14.566927
40748,14.564496
40749,14.564437
40750,14.562633
40751,14.56201
40752,14.561867
40753,14.561592
40754,14.560381
40755,14.559987
40756,14.559417
40757,14.557547
40758,14.556816
40759,14.556174
40760,14.555765
40761,14.554559
40762,14.55271
40763,14.552352
40764,14.550467
40765,14.548554
40766,14.548004
40767,14.547733
40768,14.547211
40769,14.543257
40770,14.540885
40771,14.539884
40772,14.539636
40773,14.539413
40774,14.539378
40775,14.53875
40776,14.535881
40777,14.530844
40778,14.526784
40779,14.525688
40780,14.521854
40781,14.521676
40782,14.519818
40783,14.519125
40784,14.519041
40785,14.518322
40786,14.514839
40787,14.514595
40788,14.513805
40789,14.511184
40790,14.511156
40791,14.510657
40792,14.51029
40793,14.51008
40794,14.509395
40795,14.506775
40796,14.506129
40797,14.505621
40798,14.504305
40799,14.50259
40800,14.502331
40801,14.500465
40802,14.499382
40803,14.498526
40804,14.497936
40805,14.49771
40806,14.497405
40807,14.497311
40808,14.497251
40809,14.49704
40810,14.49609
40811,14.493774
40812,14.493621
40813,14.49332
40814,14.493265
40815,14.492526
40816,14.490819
40817,14.489747
40818,14.485539
40819,14.484211
40820,14.482597
40821,14.482485
40822,14.482196
40823,14.48084
40824,14.480206
40825,14.479428
40826,14.478724
40827,14.478536
40828,14.477669
40829,14.477319
40830,14.476032
40831,14.475522
40832,14.474521
40833,14.473464
40834,14.473049
40835,14.472913
40836,14.47255
40837,14.471892
40838,14.469981
40839,14.469202
40840,14.46918
40841,14.468656
40842,14.467608
40843,14.465537
40844,14.465342
40845,14.465054
40846,14.463633
40847,14.463508
40848,14.461996
40849,14.461761
40850,14.461135
40851,14.459686
40852,14.459308
40853,14.459196
40854,14.457758
40855,14.45708
40856,14.455207
40857,14.454915
40858,14.452373
40859,14.451548
40860,14.451284
40861,14.45104
40862,14.450143
40863,14.449831
40864,14.4491
40865,14.446444
40866,14.444922
40867,14.44483
40868,14.444794
40869,14.444183
40870,14.442965
40871,14.442858
40872,14.442144
40873,14.43985
40874,14.438429
40875,14.437798
40876,14.437728
40877,14.437063
40878,14.436201
40879,14.435973
40880,14.434094
40881,14.432659
40882,14.432212
40883,14.43138
40884,14.4302
40885,14.429736
40886,14.42955
40887,14.429518
40888,14.428098
40889,14.426768
40890,14.426309
40891,14.425633
40892,14.425274
40893,14.425075
40894,14.424492
40895,14.42404
40896,14.42158
40897,14.420697
40898,14.420642
40899,14.419943
40900,14.419839
40901,14.418299
40902,14.418025
40903,14.416433
40904,14.416008
40905,14.414633
40906,14.414334
40907,14.413045
40908,14.411271
40909,14.410876
40910,14.410529
40911,14.408314
40912,14.407655
40913,14.404472
40914,14.403962
