id,michael,chengfang
5267,12.673761,207.446
5268,12.673532,198.0869
5269,12.673289,195.3267
5270,12.673283,171.3776
5271,12.673094,239.1953
5272,12.67294,158.2649
5273,12.672576,184.2549
5274,12.672501,169.2867
5275,12.672078,191.7422
5276,12.672046,190.7231
5277,12.67192,198.2948
5278,12.671866,213.1843
5279,12.670837,166.3606
5280,12.669858,207.5777
5281,12.66985,229.1654
5282,12.669834,225.1718
5283,12.669715,190.5297
5284,12.669402,182.5234
5285,12.669249,222.9187
5286,12.669138,235.473
5287,12.669117,178.6903
5288,12.668719,178.9653
5289,12.668667,199.8682
5290,12.668328,186.9833
5291,12.668154,223.5148
5292,12.667942,160.3881
5293,12.667786,184.1111
5294,12.667265,168.0536
5295,12.667181,167.8287
5296,12.666995,177.2798
5297,12.666955,212.8076
5298,12.66647,192.7131
5299,12.66607,160.0801
5300,12.665337,149.0057
5301,12.665011,194.8078
5302,12.664948,249.2376
5303,12.66466,236.2679
5304,12.664528,197.3561
5305,12.663791,204.6171
5306,12.663787,246.6573
5307,12.663446,179.6764
5308,12.663355,220.7057
5309,12.663163,194.4553
5310,12.663076,160.3826
5311,12.662969,223.8857
5312,12.662572,177.7696
5313,12.662099,179.8802
5314,12.66206,187.2419
5315,12.66157,192.2042
5316,12.660648,205.9035
5317,12.660635,177.1159
5318,12.66018,205.9733
5319,12.65979,165.9451
5320,12.659456,163.0906
5321,12.659419,176.148
5322,12.659099,182.842
5323,12.658909,203.583
5324,12.658021,191.1286
5325,12.657716,228.0287
5326,12.657609,198.7971
5327,12.657295,196.0707
5328,12.657019,187.4324
5329,12.656798,202.2664
5330,12.6566,171.921
5331,12.656461,226.7901
5332,12.656269,166.0955
5333,12.656121,224.6926
5334,12.656014,199.6628
5335,12.655494,161.5549
5336,12.654925,192.1955
5337,12.654872,218.852
5338,12.654497,254.4486
5339,12.65446,224.222
5340,12.654408,202.3154
5341,12.654271,196.6711
5342,12.654092,215.5106
5343,12.653711,162.321
5344,12.653693,235.9765
5345,12.65322,182.0616
5346,12.652981,217.0596
5347,12.652765,198.8053
5348,12.652519,167.9127
5349,12.652453,221.6028
5350,12.651872,190.9977
5351,12.651822,162.1028
5352,12.65124,225.4095
5353,12.650892,196.4697
5354,12.65048,165.4252
5355,12.64963,180.9008
5356,12.649547,191.5487
5357,12.648835,161.5981
5358,12.648639,193.771
5359,12.648499,208.7147
5360,12.648231,195.6205
5361,12.647454,201.386
5362,12.647047,176.9388
5363,12.646796,231.382
5364,12.646477,219.6342
5365,12.646448,219.2702
5366,12.646015,222.6447
5367,12.645982,191.5591
5368,12.645979,179.7817
5369,12.645647,195.4834
5370,12.645436,187.0694
5371,12.645351,173.0628
5372,12.644888,198.4145
5373,12.644656,210.3484
5374,12.644587,163.4778
5375,12.643918,175.6403
5376,12.643112,234.3289
5377,12.642975,167.6746
5378,12.642676,199.6609
5379,12.642285,188.9215
5380,12.642186,220.2922
5381,12.641533,246.6687
5382,12.641182,240.1742
5383,12.641058,172.9145
5384,12.640505,161.6555
5385,12.639303,148.7402
5386,12.639282,176.5001
5387,12.639019,230.2829
5388,12.638439,196.0606
5389,12.638072,172.7243
5390,12.637599,199.6727
5391,12.637536,207.5294
5392,12.637299,174.4466
5393,12.637274,201.9932
5394,12.637113,168.6005
5395,12.637107,195.1663
5396,12.637083,171.1342
5397,12.637054,158.1578
5398,12.637021,168.0576
5399,12.636988,188.217
5400,12.636879,170.0332
5401,12.636453,223.8975
5402,12.635977,208.143
5403,12.635616,204.3588
5404,12.63508,222.0848
5405,12.635054,211.3616
5406,12.634953,203.4251
5407,12.63495,177.9219
5408,12.634915,168.7087
5409,12.634908,208.8293
5410,12.634889,189.1842
5411,12.634836,184.4822
5412,12.63476,213.6445
5413,12.634671,199.9659
5414,12.634261,179.4862
5415,12.63349,206.864
5416,12.633218,223.2205
5417,12.63279,250.7696
5418,12.632153,208.9291
5419,12.632127,216.4211
5420,12.632045,204.314
5421,12.631952,188.2135
5422,12.631841,301.7172
5423,12.63178,157.1437
5424,12.631776,166.6643
5425,12.631769,240.2199
5426,12.631669,180.7482
5427,12.631576,197.944
5428,12.631032,175.0762
5429,12.630761,198.4034
5430,12.630355,172.9102
5431,12.630176,200.9393
5432,12.629926,179.4656
5433,12.629649,205.7626
5434,12.628868,222.2753
5435,12.628159,208.5815
5436,12.627595,165.6929
5437,12.627495,203.5592
5438,12.627182,219.2577
5439,12.626803,183.8389
5440,12.626743,192.4859
5441,12.626395,159.5467
5442,12.626278,187.5983
5443,12.626273,236.7799
5444,12.62627,186.0219
5445,12.626236,243.6377
5446,12.626217,183.2856
5447,12.625968,179.3457
5448,12.62582,158.0473
5449,12.625298,186.6355
5450,12.625226,189.0445
5451,12.625093,186.5696
5452,12.62496,223.2758
5453,12.624762,145.4811
5454,12.624697,233.4184
5455,12.624628,197.5001
5456,12.624588,212.4376
5457,12.623881,199.3101
5458,12.623876,179.7279
5459,12.623574,207.8098
5460,12.623316,205.7687
5461,12.622933,192.2406
5462,12.622714,205.5406
5463,12.622206,182.52
5464,12.621678,237.8438
5465,12.62141,201.5382
5466,12.621342,198.0584
5467,12.621092,196.2209
5468,12.62087,201.5536
5469,12.620855,207.9811
5470,12.619943,169.278
5471,12.619866,201.0631
5472,12.619811,189.0216
5473,12.619685,205.0692
5474,12.619566,215.5572
5475,12.619445,192.9885
5476,12.619127,260.0539
5477,12.618643,263.5943
5478,12.618499,235.3099
5479,12.618381,169.2624
5480,12.618296,192.5262
5481,12.618117,196.5201
5482,12.618101,219.7057
5483,12.618022,190.8919
5484,12.617862,179.5431
5485,12.617609,192.2228
5486,12.616583,203.9487
5487,12.61657,215.9034
5488,12.616533,229.8222
5489,12.616494,198.4248
5490,12.616136,200.2272
5491,12.615753,179.0479
5492,12.615533,202.2435
5493,12.615153,210.076
5494,12.614526,165.3081
5495,12.614219,179.9681
5496,12.61338,165.2887
5497,12.613039,226.1547
5498,12.612853,216.4192
5499,12.612637,176.8943
5500,12.612593,171.0551
5501,12.612504,145.2842
5502,12.612362,200.6426
5503,12.612131,196.3654
5504,12.611716,168.2814
5505,12.611366,222.6359
5506,12.610439,204.552
5507,12.610317,189.2584
5508,12.610102,215.1006
5509,12.609787,192.4138
5510,12.609595,170.6025
5511,12.609249,190.2181
5512,12.609124,204.4467
5513,12.608255,184.1587
5514,12.607784,167.0113
5515,12.607474,169.6213
5516,12.60724,198.4607
5517,12.607129,205.7893
5518,12.607089,205.5513
5519,12.60705,166.4349
5520,12.606981,201.018
5521,12.606925,185.7414
5522,12.606818,180.4884
5523,12.606803,219.5935
5524,12.606695,249.9918
5525,12.606529,161.4492
5526,12.606401,192.9632
5527,12.606284,196.3247
5528,12.606234,218.1266
5529,12.60606,233.3789
5530,12.60572,173.7536
5531,12.605647,158.1395
5532,12.605513,188.5206
5533,12.605466,195.7572
5534,12.60545,206.0653
5535,12.605232,231.4002
5536,12.603746,224.3354
5537,12.603026,177.0535
5538,12.602608,214.2851
5539,12.602292,183.1881
5540,12.602077,192.5025
5541,12.60178,186.9423
5542,12.601193,192.399
5543,12.60073,169.0033
5544,12.600694,188.9195
5545,12.600599,203.8468
5546,12.600551,166.1371
5547,12.600538,175.2481
5548,12.600451,226.9641
5549,12.600365,191.6172
5550,12.600144,310.8471
5551,12.599576,242.9679
5552,12.599544,198.7307
5553,12.599364,205.2029
5554,12.598996,205.0085
5555,12.598606,184.685
5556,12.598503,178.7811
5557,12.598476,188.8838
5558,12.598433,222.9257
5559,12.598116,174.6762
5560,12.597771,216.5434
5561,12.597233,159.7067
5562,12.596769,213.4644
5563,12.59621,201.7318
5564,12.595759,232.0492
5565,12.595739,181.4549
5566,12.595636,196.1087
5567,12.595252,205.1757
5568,12.595251,201.8921
5569,12.594016,214.1327
5570,12.59394,223.4315
5571,12.59322,162.9977
5572,12.593177,200.6016
5573,12.593051,164.8259
5574,12.592663,272.0015
5575,12.591858,167.5487
5576,12.591525,248.8204
5577,12.591129,189.5215
5578,12.590882,187.8177
5579,12.590579,210.6655
5580,12.590392,182.6152
5581,12.590311,165.3746
5582,12.590018,219.7794
5583,12.589752,248.8343
5584,12.58956,188.4835
5585,12.589523,191.6455
5586,12.589448,201.1746
5587,12.589302,170.2144
5588,12.589094,196.7754
5589,12.588989,227.324
5590,12.588484,194.8688
5591,12.588075,200.3464
5592,12.588027,188.7825
5593,12.58798,234.172
5594,12.587684,193.7584
5595,12.587661,160.6361
5596,12.58718,169.7605
5597,12.586897,184.9397
5598,12.586569,178.242
5599,12.586339,235.2099
5600,12.586099,155.8686
5601,12.585781,218.5198
5602,12.585256,205.4789
5603,12.585199,202.3569
5604,12.585111,162.8943
5605,12.584876,201.4502
5606,12.584827,292.5891
5607,12.584755,212.0844
5608,12.583812,297.191
5609,12.583314,194.6508
5610,12.582695,203.2225
5611,12.582441,186.7445
5612,12.582355,161.8614
5613,12.582263,181.8836
5614,12.581106,195.9858
5615,12.580824,179.5292
5616,12.580777,188.3018
5617,12.580719,186.8362
5618,12.580426,152.2667
5619,12.580108,252.2419
5620,12.579703,153.4773
5621,12.579584,174.8321
5622,12.579533,182.5105
5623,12.57953,226.9498
5624,12.579484,167.4764
5625,12.579402,218.9301
5626,12.579269,197.3018
5627,12.578992,180.6387
5628,12.578863,182.0982
5629,12.578508,165.2534
5630,12.57836,173.4843
5631,12.578235,171.8275
5632,12.577954,199.2501
5633,12.577409,183.6463
5634,12.577398,199.6489
5635,12.576743,188.1496
5636,12.576691,200.8507
5637,12.576662,163.0232
5638,12.576331,157.2668
5639,12.575966,191.8034
5640,12.575278,172.103
5641,12.575029,220.6668
5642,12.575028,200.7901
5643,12.574669,169.9908
5644,12.574219,211.7291
5645,12.573878,223.5125
5646,12.573857,190.385
5647,12.573743,217.7469
5648,12.573365,183.8366
5649,12.573231,221.1205
5650,12.572947,182.2294
5651,12.572857,195.4536
5652,12.572614,178.9156
5653,12.572487,232.1105
5654,12.572447,175.7728
5655,12.57184,192.9388
5656,12.571323,240.6542
5657,12.571259,176.2874
5658,12.571097,194.5585
5659,12.570525,170.15
5660,12.570357,194.0009
5661,12.569742,178.7754
5662,12.5693,184.2644
5663,12.568318,279.2397
5664,12.568277,206.7932
5665,12.567921,189.4766
5666,12.567535,197.5161
5667,12.567328,168.4427
5668,12.567046,226.1109
5669,12.566749,173.6372
5670,12.566487,158.9597
5671,12.566423,196.9954
5672,12.565561,144.7399
5673,12.565266,220.3972
5674,12.565233,174.6503
5675,12.565167,225.6145
5676,12.564342,167.929
5677,12.564243,164.9608
5678,12.56415,220.6952
5679,12.56406,197.0329
5680,12.56365,150.649
5681,12.563295,190.0958
5682,12.562816,203.4661
5683,12.562801,183.0132
5684,12.562757,166.3796
5685,12.562557,143.8546
5686,12.562362,212.3381
5687,12.562084,191.025
5688,12.561771,225.021
5689,12.560899,221.0285
5690,12.560381,179.3871
5691,12.559993,186.0383
5692,12.559468,175.3765
5693,12.559179,161.2351
5694,12.557236,165.019
5695,12.556782,176.0735
5696,12.556618,193.7249
5697,12.556521,189.6298
5698,12.556475,253.072
5699,12.556344,170.7584
5700,12.556126,157.9958
5701,12.556112,188.3837
5702,12.555737,184.5301
5703,12.55562,206.1927
5704,12.555337,211.5483
5705,12.555002,159.3771
5706,12.554941,161.6349
5707,12.554074,155.7254
5708,12.553201,194.326
5709,12.553124,185.6353
5710,12.552842,179.5281
5711,12.552182,186.0193
5712,12.552107,222.0395
5713,12.551263,187.2514
5714,12.551242,207.8126
5715,12.550932,150.5154
5716,12.550601,191.9731
5717,12.550465,189.3487
5718,12.550417,165.2674
5719,12.54996,178.5505
5720,12.549751,197.6216
5721,12.549519,246.8191
5722,12.548418,186.1787
5723,12.548372,172.9647
5724,12.54829,193.7215
5725,12.547585,169.9795
5726,12.547499,257.4875
5727,12.547281,213.6271
5728,12.547264,231.9291
5729,12.5462,286.5677
5730,12.546194,216.4967
5731,12.546191,162.3237
5732,12.54609,166.9123
5733,12.546081,221.1129
5734,12.546044,243.153
5735,12.54585,230.2216
5736,12.545541,277.7157
5737,12.545243,252.6883
5738,12.544914,207.157
5739,12.544874,200.5079
5740,12.54486,181.1279
5741,12.544318,185.7232
5742,12.54398,173.7626
5743,12.543326,203.7426
5744,12.543294,229.545
5745,12.54276,195.87
5746,12.542624,192.0621
5747,12.542394,227.5675
5748,12.542338,226.3301
5749,12.542189,199.6727
5750,12.542062,250.331
5751,12.541974,204.5007
5752,12.541846,156.8931
5753,12.541334,195.2929
5754,12.540705,170.5785
5755,12.540409,202.2521
5756,12.540325,232.4771
5757,12.539958,155.9226
5758,12.539756,180.9808
5759,12.539454,190.8402
5760,12.539353,199.1729
5761,12.538901,198.1328
5762,12.537567,210.7851
5763,12.537319,230.8345
5764,12.537292,192.3442
5765,12.537289,211.6212
5766,12.536023,250.1086
5767,12.535933,181.282
5768,12.535924,183.7867
5769,12.534869,202.1684
5770,12.534417,220.6867
5771,12.534047,200.7479
5772,12.534047,211.0231
5773,12.534042,238.5846
5774,12.533883,200.849
5775,12.533676,168.174
5776,12.533462,276.43
5777,12.53338,193.5965
5778,12.532398,183.56
5779,12.532349,177.6602
5780,12.53218,208.5472
5781,12.531307,225.8529
5782,12.530438,196.0023
5783,12.530286,192.9478
5784,12.529659,214.2233
5785,12.529122,214.7227
5786,12.529097,187.3454
5787,12.529008,202.1916
5788,12.528972,184.9415
5789,12.528813,251.3697
5790,12.528328,262.4621
5791,12.528029,170.7662
5792,12.527904,169.6857
5793,12.527705,180.8281
5794,12.527487,168.9288
5795,12.527042,207.3179
5796,12.526894,191.8846
5797,12.526305,186.5168
5798,12.526027,179.8409
5799,12.526008,232.1758
5800,12.525992,194.3114
5801,12.52555,203.7605
5802,12.525534,167.7853
5803,12.525413,178.9283
5804,12.525151,207.6303
5805,12.524551,197.4667
5806,12.524095,206.4744
5807,12.523909,213.1
5808,12.523852,218.5098
5809,12.52355,147.1827
5810,12.523384,186.7412
5811,12.523146,182.915
5812,12.522895,203.3793
5813,12.522852,195.7274
5814,12.522649,170.6394
5815,12.522172,185.5295
5816,12.521573,183.684
5817,12.521047,173.3923
5818,12.52054,195.2896
5819,12.520458,189.7274
5820,12.519987,182.2702
5821,12.51985,205.6287
5822,12.519517,185.7158
5823,12.519468,206.0413
5824,12.519363,192.643
5825,12.518441,208.2192
5826,12.517774,173.7623
5827,12.517356,217.7805
5828,12.517083,171.0459
5829,12.517043,202.6662
5830,12.516639,243.8157
5831,12.515389,164.5623
5832,12.515301,184.0476
5833,12.515277,266.3102
5834,12.515171,174.3447
5835,12.515146,169.4868
5836,12.515056,179.7551
5837,12.514822,224.7742
5838,12.514285,218.155
5839,12.514168,214.3689
5840,12.513966,181.6998
5841,12.513645,162.8145
5842,12.513351,179.3733
5843,12.513038,181.7867
5844,12.512962,200.282
5845,12.512957,174.0414
5846,12.51264,200.0638
5847,12.512574,181.181
5848,12.512141,189.098
5849,12.512099,188.6735
5850,12.511972,184.3945
5851,12.511954,200.6944
5852,12.511935,184.2629
5853,12.511647,271.7902
5854,12.511493,172.2183
5855,12.511121,180.4263
5856,12.51055,170.3198
5857,12.509092,236.3786
5858,12.508955,248.7274
5859,12.508876,213.357
5860,12.508831,214.5913
5861,12.508664,145.5816
5862,12.508381,259.9175
5863,12.508299,171.0046
5864,12.508284,169.7384
5865,12.508237,157.9741
5866,12.508187,169.8553
5867,12.508078,240.0237
5868,12.507844,168.0512
5869,12.507736,206.3793
5870,12.507698,204.5358
5871,12.506948,182.883
5872,12.506706,204.7974
5873,12.506529,197.1928
5874,12.506458,181.9372
5875,12.506115,172.4999
5876,12.506054,214.8496
5877,12.505576,196.6306
5878,12.505415,202.7136
5879,12.505194,211.3969
5880,12.505017,201.4301
5881,12.504803,207.5104
5882,12.504424,164.1396
5883,12.503625,246.0244
5884,12.503373,194.1783
5885,12.503284,216.2453
5886,12.503049,201.9548
5887,12.502915,134.3281
5888,12.502911,170.5975
5889,12.502835,254.0395
5890,12.502677,234.4606
5891,12.501878,186.9675
5892,12.501815,256.7438
5893,12.501794,266.2045
5894,12.501446,209.0552
5895,12.501429,204.8242
5896,12.501269,194.3089
5897,12.501199,207.1497
5898,12.500933,236.8617
5899,12.500705,216.8178
5900,12.499505,188.8256
5901,12.499397,153.4568
5902,12.499317,175.2776
5903,12.499091,182.3657
5904,12.498342,183.9661
5905,12.498012,188.3773
5906,12.497894,201.4768
5907,12.497768,196.2151
5908,12.497706,203.9405
5909,12.497593,184.7297
5910,12.497513,172.4515
5911,12.496998,180.2513
5912,12.496948,160.0456
5913,12.496935,156.2234
5914,12.496695,174.8142
5915,12.496547,217.1396
5916,12.496501,187.4756
5917,12.496411,212.1411
5918,12.496186,165.8235
5919,12.496022,210.9913
5920,12.495944,208.6467
5921,12.495603,245.2402
5922,12.495152,170.8439
5923,12.494694,179.1735
5924,12.494541,179.5815
5925,12.494538,199.4103
5926,12.494339,181.2063
5927,12.493992,170.8875
5928,12.49327,170.7732
5929,12.493075,244.7535
5930,12.492577,200.3683
5931,12.492252,173.7654
5932,12.491963,186.1318
5933,12.491842,209.223
5934,12.491591,167.8946
5935,12.491442,211.8175
5936,12.491162,168.9716
5937,12.490818,205.8821
5938,12.490469,164.9821
5939,12.49002,165.4711
5940,12.489716,190.4219
5941,12.489532,217.8229
5942,12.48921,262.1245
5943,12.48908,200.8892
5944,12.488863,206.3008
5945,12.488577,232.6618
5946,12.488489,189.9448
5947,12.488216,310.0912
5948,12.487932,179.615
5949,12.487705,333.3648
5950,12.48743,189.5262
5951,12.487121,176.5974
5952,12.486838,198.6107
5953,12.486685,159.8919
5954,12.485905,266.3054
5955,12.485757,200.512
5956,12.485615,180.9388
5957,12.485192,214.2011
5958,12.484893,190.924
5959,12.484563,209.0605
5960,12.484434,193.9437
5961,12.484344,210.0305
5962,12.483924,166.2211
5963,12.483379,175.5811
5964,12.483191,189.0699
5965,12.483164,251.229
5966,12.482535,218.8661
5967,12.482105,199.142
5968,12.481215,185.6284
5969,12.480187,219.1365
5970,12.480108,216.8776
5971,12.480048,236.6195
5972,12.479443,180.5217
5973,12.47846,189.1889
5974,12.478052,192.833
5975,12.477279,196.5472
5976,12.477073,188.0778
5977,12.476406,215.4968
5978,12.475656,167.153
5979,12.47565,187.5968
5980,12.475125,160.1109
5981,12.474337,176.3427
5982,12.474023,191.957
5983,12.473985,208.8225
5984,12.473766,219.7171
5985,12.472881,224.1744
5986,12.472601,174.5755
5987,12.471156,190.3584
5988,12.470929,223.8342
5989,12.470763,186.6027
5990,12.470474,206.9213
5991,12.470333,231.0967
5992,12.469979,184.5752
5993,12.469688,178.9205
5994,12.469536,184.1323
5995,12.469431,167.9607
5996,12.469176,186.7889
5997,12.469055,181.8288
5998,12.468984,172.5283
5999,12.468952,213.9806
6000,12.468544,207.1537
6001,12.468211,168.4484
6002,12.468011,193.4366
6003,12.467857,230.1583
6004,12.46762,175.5015
6005,12.467342,206.6878
6006,12.46718,174.612
6007,12.466961,167.5157
6008,12.466801,198.2179
6009,12.46658,186.7356
6010,12.464154,229.7657
6011,12.46413,158.8854
6012,12.463633,179.9832
6013,12.463583,181.9253
6014,12.463189,208.3434
6015,12.463116,197.5694
6016,12.463089,177.0527
6017,12.462774,200.1283
6018,12.46225,204.0817
6019,12.462116,143.276
6020,12.461773,191.6377
6021,12.461758,232.575
6022,12.461443,195.5235
6023,12.460934,241.5567
6024,12.460565,195.1374
6025,12.460452,223.7073
6026,12.459363,215.7643
6027,12.459352,168.175
6028,12.459324,226.3196
6029,12.459282,220.45
6030,12.459255,204.7813
6031,12.458985,189.0782
6032,12.458791,156.1954
6033,12.458526,173.5764
6034,12.457999,184.8551
6035,12.457634,184.5598
6036,12.457438,221.3826
6037,12.457371,186.9452
6038,12.456412,184.3161
6039,12.45612,157.8029
6040,12.455966,180.7303
6041,12.455746,286.4619
6042,12.45563,248.0093
6043,12.455028,195.5917
6044,12.454893,176.2571
6045,12.454883,157.3002
6046,12.454615,187.4605
6047,12.454412,204.0661
6048,12.454363,191.4124
6049,12.45426,185.336
6050,12.453491,212.9587
6051,12.453391,258.9361
6052,12.453328,312.497
6053,12.452804,199.076
6054,12.452773,164.7798
6055,12.452689,217.4932
6056,12.452592,207.1536
6057,12.452188,189.4666
6058,12.452142,196.0173
6059,12.451983,191.9643
6060,12.451824,190.7158
6061,12.451716,186.3607
6062,12.451698,272.954
6063,12.451584,194.4771
6064,12.451531,173.4846
6065,12.451312,160.4205
6066,12.451192,301.741
6067,12.451151,255.0433
6068,12.451105,180.8835
6069,12.451069,189.128
6070,12.450082,197.1049
6071,12.450057,171.9131
6072,12.449913,227.7703
6073,12.449737,207.9829
6074,12.44932,189.4483
6075,12.448711,168.8762
6076,12.448238,219.3901
6077,12.448237,183.9557
6078,12.448237,183.932
6079,12.447931,164.772
6080,12.447921,236.9482
6081,12.447542,199.1435
6082,12.446559,203.3546
6083,12.446464,156.333
6084,12.445924,175.2632
6085,12.445224,204.8228
6086,12.444955,229.3805
6087,12.444841,252.2892
6088,12.444645,188.136
6089,12.444221,187.1054
6090,12.444181,271.7026
6091,12.443625,181.5192
6092,12.442752,208.5527
6093,12.442657,178.5887
6094,12.44183,138.1996
6095,12.441684,210.896
6096,12.440857,202.0757
6097,12.440636,223.1578
6098,12.439485,240.9284
6099,12.439256,217.0103
6100,12.439103,240.3348
6101,12.439046,161.9446
6102,12.438819,183.7906
6103,12.438753,165.0774
6104,12.438671,185.9324
6105,12.438526,177.3396
6106,12.438461,207.4894
6107,12.438234,226.1824
6108,12.437882,182.9952
6109,12.436942,200.6022
6110,12.436851,211.1339
6111,12.436815,141.5431
6112,12.436205,227.4822
6113,12.435813,202.9659
6114,12.435475,172.7779
6115,12.435455,176.5139
6116,12.435292,234.9498
6117,12.435213,203.7785
6118,12.43467,203.6396
6119,12.434647,192.6629
6120,12.434595,201.1986
6121,12.434238,197.3054
6122,12.434213,201.1628
6123,12.434124,206.0746
6124,12.433734,228.0901
6125,12.433555,187.7719
6126,12.433137,197.8846
6127,12.432914,250.903
6128,12.432645,182.9358
6129,12.432616,160.9023
6130,12.431788,184.3625
6131,12.431485,208.9428
6132,12.431469,245.3045
6133,12.431196,168.8418
6134,12.430905,203.9871
6135,12.43037,157.5024
6136,12.429895,192.5796
6137,12.429746,167.8118
6138,12.429633,181.7115
6139,12.429362,193.4669
6140,12.428829,278.5001
6141,12.42868,209.0209
6142,12.428539,217.1966
6143,12.428422,195.4211
6144,12.428022,231.6268
6145,12.427402,199.3019
6146,12.427214,171.3107
6147,12.427202,234.2782
6148,12.427196,165.3825
6149,12.427161,188.2908
6150,12.427086,209.7482
6151,12.42617,211.2099
6152,12.425946,146.0788
6153,12.425896,205.1241
6154,12.42575,221.9423
6155,12.425143,184.1015
6156,12.425037,217.4521
6157,12.424534,230.2517
6158,12.424378,216.0476
6159,12.424126,204.4303
6160,12.42402,180.3708
6161,12.424018,257.1453
6162,12.423647,196.8059
6163,12.423512,185.4135
6164,12.423005,212.1764
6165,12.422609,179.2362
6166,12.422335,154.6
6167,12.422263,178.5372
6168,12.422074,189.2903
6169,12.421676,182.8573
6170,12.421486,158.3625
6171,12.421217,223.0713
6172,12.421052,196.3075
6173,12.420501,169.729
6174,12.41999,186.9982
6175,12.419424,182.9504
6176,12.419343,181.0487
6177,12.419262,207.245
6178,12.419169,167.1099
6179,12.418282,224.4995
6180,12.417843,301.4186
6181,12.417759,192.9479
6182,12.41774,194.5448
6183,12.417417,191.8686
6184,12.417233,232.0615
6185,12.416964,205.2215
6186,12.416333,186.0352
6187,12.416321,207.0655
6188,12.416134,171.5452
6189,12.416057,160.1206
6190,12.415972,192.8068
6191,12.415402,206.6202
6192,12.415305,170.7593
6193,12.414997,216.7105
6194,12.414495,178.2058
6195,12.414371,183.0357
6196,12.413543,225.2289
6197,12.413527,264.8014
6198,12.413496,162.956
6199,12.413462,228.7735
6200,12.413445,190.0284
6201,12.412568,190.2274
6202,12.412489,269.0773
6203,12.412074,183.2186
6204,12.411553,210.5675
6205,12.411451,187.5388
6206,12.411145,213.7923
6207,12.411049,155.2305
6208,12.410992,263.2063
6209,12.409814,165.6634
6210,12.40949,189.1297
6211,12.409067,260.2883
6212,12.408979,162.8783
6213,12.408809,201.8115
6214,12.408808,242.9282
6215,12.408508,154.1359
6216,12.408211,159.2859
6217,12.407758,216.9561
6218,12.407655,203.8428
6219,12.407245,221.9983
6220,12.406998,150.8906
6221,12.406831,170.4131
6222,12.406804,200.5559
6223,12.406736,218.98
6224,12.406496,199.535
6225,12.406191,226.5413
6226,12.40613,158.1053
6227,12.405891,199.5385
6228,12.405525,190.7788
6229,12.404902,188.2872
6230,12.404868,172.7944
6231,12.404753,160.4892
6232,12.403918,160.7517
6233,12.403859,191.7708
6234,12.40357,173.7214
6235,12.403069,194.483
6236,12.402906,194.9221
6237,12.402358,215.7242
6238,12.401711,198.8917
6239,12.401595,193.2011
6240,12.401354,195.0224
6241,12.401196,186.6778
6242,12.401096,234.4055
6243,12.401041,179.0195
6244,12.400911,232.0015
6245,12.400882,203.7783
6246,12.400045,169.9333
6247,12.399915,206.3291
6248,12.39983,181.1883
6249,12.399596,164.5567
6250,12.3993,203.3633
6251,12.39907,201.9808
6252,12.399018,185.2975
6253,12.397986,160.1811
6254,12.39793,196.4982
6255,12.39792,196.6206
6256,12.397811,187.6734
6257,12.397616,166.3733
6258,12.397442,171.7852
6259,12.397304,175.2985
6260,12.397267,186.0441
6261,12.397059,201.4282
6262,12.396366,228.9792
6263,12.396236,192.6306
6264,12.396152,150.8185
6265,12.396151,200.1174
6266,12.395706,262.2576
6267,12.395409,203.6422
6268,12.395171,184.6918
6269,12.394929,194.3141
6270,12.394292,178.1009
6271,12.394226,221.4427
6272,12.393777,185.9676
6273,12.39371,162.3297
6274,12.393593,186.9978
6275,12.393022,173.7803
6276,12.392963,190.2824
6277,12.392905,194.6178
6278,12.392602,203.7326
6279,12.392532,187.125
6280,12.39193,204.4705
6281,12.391519,342.2683
6282,12.390992,162.8519
6283,12.390088,260.4527
6284,12.389891,184.429
6285,12.389694,222.3641
6286,12.388779,268.7325
6287,12.38839,181.1926
6288,12.388188,200.4611
6289,12.388176,191.308
6290,12.387955,171.2264
6291,12.387846,202.5182
6292,12.387729,183.0929
6293,12.387309,181.9792
6294,12.387286,164.6898
6295,12.386487,221.771
6296,12.385551,187.4841
6297,12.384869,249.8039
6298,12.384753,162.0114
6299,12.384444,166.9812
6300,12.383995,183.3082
6301,12.383692,212.1551
6302,12.383467,206.2736
6303,12.383453,180.3315
6304,12.383357,206.7894
6305,12.383355,153.7194
6306,12.383127,207.3139
6307,12.382856,248.6622
6308,12.382809,193.8553
6309,12.382601,193.5198
6310,12.382069,173.3579
6311,12.381621,176.7039
6312,12.381538,237.0199
6313,12.381491,187.7693
6314,12.38132,165.6583
6315,12.381157,194.7916
6316,12.380985,236.2245
6317,12.380792,214.9932
6318,12.380096,210.6525
6319,12.379611,195.0042
6320,12.378916,209.331
6321,12.378813,246.7681
6322,12.37868,185.4423
6323,12.378556,155.7026
6324,12.377753,178.6
6325,12.377523,190.6603
6326,12.377124,202.4159
6327,12.376875,228.4819
6328,12.376766,179.488
6329,12.376603,270.9132
6330,12.376265,195.9348
6331,12.375565,144.5115
6332,12.37551,185.9873
6333,12.375438,270.8951
6334,12.375429,218.3268
6335,12.375348,197.7246
6336,12.375034,248.5534
6337,12.374862,189.5461
6338,12.37485,172.8177
6339,12.374588,170.2726
6340,12.374446,246.7874
6341,12.374397,226.541
6342,12.37425,202.8966
6343,12.373435,180.5795
6344,12.373429,193.2671
6345,12.372855,212.1158
6346,12.371192,188.8241
6347,12.370826,214.513
6348,12.370562,212.3287
6349,12.37039,201.3415
